resolucao;habilita_desabilita;ncm;regra_de_origem;margem_normal;regra_de_qualificacao;margem_adicional;comentario;anexo;descricao_ncm;exigência de aquisição nacional 
ciiapac_4;habilita;90221200;código CFI ou PPB;10%;TECNAC;10%;;;Aparelhos de tomografia computadorizada;não
