resolucao;habilita_desabilita;ncm;regra_de_origem;margem_normal;regra_de_qualificacao;margem_adicional;comentario;anexo;descricao_ncm;exigência de aquisição nacional 
ciiapac_5;habilita;90181300;código CFI ou PPB;;;;;;Aparelhos de diagnóstico por visualização de ressonância magnética;sim
